0,770.0731811523438
1e-09,770.0732421875
-1e-09,770.0732421875
1.5848931924611136e-09,770.0731811523438
-1.5848931924611136e-09,770.0732421875
2.5118864315095803e-09,770.0731811523438
-2.5118864315095803e-09,770.0732421875
3.981071705534973e-09,770.0731811523438
-3.981071705534973e-09,770.0733032226562
6.309573444801934e-09,770.0723876953125
-6.309573444801934e-09,770.0731811523438
1e-08,770.0723876953125
-1e-08,770.0726928710938
1e-08,770.0723876953125
-1e-08,770.0726928710938
1.5848931924611136e-08,770.0723876953125
-1.5848931924611136e-08,770.0731811523438
2.51188643150958e-08,770.0726928710938
-2.51188643150958e-08,770.0716552734375
3.981071705534973e-08,770.0721435546875
-3.981071705534973e-08,770.0720825195312
6.309573444801934e-08,770.0701904296875
-6.309573444801934e-08,770.0692749023438
1e-07,770.0703125
-1e-07,770.0713500976562
1e-07,770.0703125
-1e-07,770.0713500976562
1.5848931924611136e-07,770.0733032226562
-1.5848931924611136e-07,770.0745239257812
2.51188643150958e-07,770.0712890625
-2.51188643150958e-07,770.0715942382812
3.981071705534973e-07,770.0692749023438
-3.981071705534973e-07,770.071044921875
6.309573444801933e-07,770.0670166015625
-6.309573444801933e-07,770.0731201171875
1e-06,770.1856689453125
-1e-06,770.0707397460938
1e-06,770.1856689453125
-1e-06,770.0707397460938
1.5848931924611134e-06,770.18505859375
-1.5848931924611134e-06,769.9850463867188
2.51188643150958e-06,770.1810913085938
-2.51188643150958e-06,769.9507446289062
3.981071705534973e-06,770.1333618164062
-3.981071705534973e-06,769.9520874023438
6.309573444801933e-06,770.1351928710938
-6.309573444801933e-06,769.9598388671875
9.999999999999999e-06,770.1366577148438
-9.999999999999999e-06,769.971923828125
1e-05,770.1366577148438
-1e-05,769.971923828125
1.5848931924611138e-05,770.1591796875
-1.5848931924611138e-05,769.9683227539062
2.5118864315095805e-05,770.2649536132812
-2.5118864315095805e-05,769.9891357421875
3.9810717055349735e-05,770.257568359375
-3.9810717055349735e-05,770.3313598632812
6.309573444801933e-05,770.32421875
-6.309573444801933e-05,770.3770141601562
0.0001,769.6566772460938
-0.0001,769.8339233398438
0.0001,769.6566772460938
-0.0001,769.8339233398438
0.00015848931924611136,769.6267700195312
-0.00015848931924611136,769.456787109375
0.000251188643150958,769.8477783203125
-0.000251188643150958,769.4215698242188
0.00039810717055349735,770.0938110351562
-0.00039810717055349735,769.3634033203125
0.0006309573444801934,770.8890991210938
-0.0006309573444801934,769.6632080078125
0.001,770.8287963867188
-0.001,769.758544921875
0.001,770.8287963867188
-0.001,769.758544921875
0.0015848931924611136,772.0028076171875
-0.0015848931924611136,769.3713989257812
0.0025118864315095803,773.2581176757812
-0.0025118864315095803,769.396728515625
0.003981071705534973,774.9542236328125
-0.003981071705534973,773.0199584960938
0.006309573444801934,773.7196655273438
-0.006309573444801934,776.7316284179688
0.01,774.049072265625
-0.01,780.80224609375
0,770.0731811523438
1e-12,770.0732421875
-1e-12,770.0732421875
1.5848931924611136e-12,770.0732421875
-1.5848931924611136e-12,770.0732421875
2.51188643150958e-12,770.0732421875
-2.51188643150958e-12,770.0732421875
3.981071705534973e-12,770.0732421875
-3.981071705534973e-12,770.0732421875
6.309573444801933e-12,770.0732421875
-6.309573444801933e-12,770.0732421875
1e-11,770.0732421875
-1e-11,770.0732421875
1e-11,770.0732421875
-1e-11,770.0732421875
1.5848931924611137e-11,770.0732421875
-1.5848931924611137e-11,770.0732421875
2.51188643150958e-11,770.0732421875
-2.51188643150958e-11,770.0732421875
3.981071705534973e-11,770.0732421875
-3.981071705534973e-11,770.0732421875
6.309573444801933e-11,770.0732421875
-6.309573444801933e-11,770.0732421875
9.999999999999999e-11,770.0732421875
-9.999999999999999e-11,770.0732421875
1e-10,770.0732421875
-1e-10,770.0732421875
1.5848931924611137e-10,770.0732421875
-1.5848931924611137e-10,770.0732421875
2.5118864315095804e-10,770.0732421875
-2.5118864315095804e-10,770.0732421875
3.9810717055349735e-10,770.0732421875
-3.9810717055349735e-10,770.0732421875
6.309573444801933e-10,770.0731811523438
-6.309573444801933e-10,770.0732421875
1e-09,770.0732421875
-1e-09,770.0732421875
0,770.0731811523438
1e-16,770.0731811523438
-1e-16,770.0731811523438
1.5848931924611136e-16,770.0731811523438
-1.5848931924611136e-16,770.0731811523438
2.51188643150958e-16,770.0731811523438
-2.51188643150958e-16,770.0731811523438
3.981071705534973e-16,770.0732421875
-3.981071705534973e-16,770.0731811523438
6.309573444801933e-16,770.0732421875
-6.309573444801933e-16,770.0731811523438
1e-15,770.0732421875
-1e-15,770.0731811523438
1e-15,770.0732421875
-1e-15,770.0731811523438
1.5848931924611137e-15,770.0732421875
-1.5848931924611137e-15,770.0731811523438
2.51188643150958e-15,770.0732421875
-2.51188643150958e-15,770.0731811523438
3.9810717055349734e-15,770.0732421875
-3.9810717055349734e-15,770.0731811523438
6.309573444801934e-15,770.0732421875
-6.309573444801934e-15,770.0731811523438
1.0000000000000002e-14,770.0732421875
-1.0000000000000002e-14,770.0731811523438
1e-14,770.0732421875
-1e-14,770.0731811523438
1.5848931924611135e-14,770.0732421875
-1.5848931924611135e-14,770.0731811523438
2.51188643150958e-14,770.0732421875
-2.51188643150958e-14,770.0731811523438
3.981071705534973e-14,770.0732421875
-3.981071705534973e-14,770.0731811523438
6.309573444801933e-14,770.0732421875
